,id,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,answer,tokens,lids
16,marketing/test/108,45.95,0.99,0.3,0.97,0.93,0.91,3,3,3,"मनोवैज्ञानिक विभाजन ______ आधारित छ:
(A): The quantitative side of उपभोक्ता जनगणना analysis.
(B): The quantitative side of उपभोक्ता भौगोलिक analysis.
(C): व्यक्तिहरूको residential patterns र life-cycle preferences.
(D): Grouping people according to their मानसिक विशेषताहरू, मूल्यहरू र जीवन शैली.",[],[],"मनोवैज्ञानिक विभाजन ______ आधारित छ:
(A): उपभोक्ता जनगणना को सांख्यिक अंश।
(B): उपभोक्ता भौगोलिक विश्लेषण को सांख्यिक अंश।
(C): व्यक्तिहरूको आवासीय ढाँचा र जीवन चक्र वर पसन्द।
(D): मानसिक विशेषताहरू, मूल्यहरू र जीवन शैली अनुसार मानिसहरूलाई समूहबद्ध गर्न।"," Psychographic segmentation is based on:
(A): The quantitative side of consumer demographic analysis.
(B): The quantitative side of consumer geographic analysis.
(C): Individuals' residential patterns and life-cycle preferences.
(D): Grouping people according to their psychological characteristics, values, and lifestyles.",D,"['मनोवैज्ञानिक', 'विभाजन', '______', 'आधारित', 'छ:', 'The', 'quantitative', 'side', 'of', 'उपभोक्ता', 'जनगणना', 'analysis.', 'The', 'quantitative', 'side', 'of', 'उपभोक्ता', 'भौगोलिक', 'analysis.', 'व्यक्तिहरूको', 'residential', 'patterns', 'र', 'life-cycle', 'preferences.', 'Grouping', 'people', 'according', 'to', 'their', 'मानसिक', 'विशेषताहरू', ',', 'मूल्यहरू', 'र', 'जीवन', 'शैली', '.']","['nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'eng', 'nep', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'other', 'nep', 'nep', 'nep', 'nep', 'eng']"
17,high_school_geography/test/52,25.0,0.6,0.15,0.91,0.94,0.89,3,2,2,"कुन निम्नलिखित U.S. main immigration flow associations मध्ये एक फलाट होइन?
(A): पायनियर settlement to 1870—Germans, British, Scotch-Irish, Africans
(B): १८७०–1914—Asians
(C): १८७०–1914—Eastern र southern Europeans
(D): १९६५–present—Hispanics",[],[],"कुन निम्नलिखित अमेरिकी प्रवासन धाराहरू मध्ये एक फलाट होइन?
(A): पायनियर सेटलमेन्ट टु १८७० - जर्मन, ब्रिटिश, स्कटल्यान्डियन, अफ्रिकीहरू
(B): १८७० - १९१४ - एशियालीहरू
(C): १८७० - १९१४ - पूर्वी र दक्षिणी युरोपेलीहरू
(D): १९६५ - वर्तमानसम्म - हिस्प्यानिकहरू","Which of the following U.S. main immigration flow associations is NOT correct?
(A): Pioneer settlement to 1870—Germans, British, Scotch-Irish, Africans
(B): 1870–1914—Asians
(C): 1870–1914—Eastern and southern Europeans
(D): 1965–present—Hispanics",B,"['कुन', 'निम्नलिखित', 'U.S.', 'main', 'immigration', 'flow', 'associations', 'मध्ये', 'एक', 'फलाट', 'होइन?', 'पायनियर', 'settlement', 'to', '1870', '—', 'Germans,', 'British,', 'Scotch-Irish,', 'Africans', '१८७०–', '1914', '—', 'Asians', '१८७०–', '1914', '—', 'Eastern', 'र', 'southern', 'Europeans', '१९६५–', 'present', '—', 'Hispanics']","['nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'other', 'eng', 'eng', 'eng']"
18,anatomy/test/83,29.41,0.71,0.18,0.83,0.93,0.81,3,3,3,"खाने समय कुन निम्नलिखित closes and seals off the lower airway during swallowing?
(A): Alveoli
(B): इपिग्लोटिस
(C): Larynx
(D): Uvula",[],[],"खाने समय कुन निम्नलिखित माध्यमको द्वारा निच्ल वायुमार्गलाई बन्द गरी तटस्थित मानवस्याहार रोकिएको हुन्छ?
(A): एल्भिओली
(B): इपिग्लोटिस
(C): लरिंज
(D): युभुला","Which of the following closes and seals off the lower airway during swallowing?
(A): Alveoli
(B): Epiglottis
(C): Larynx
(D): Uvula",B,"['खाने', 'समय', 'कुन', 'निम्नलिखित', 'closes', 'and', 'seals', 'off', 'the', 'lower', 'airway', 'during', 'swallowing', '?', 'Alveoli', 'इपिग्लोटिस', 'Larynx', 'Uvula']","['nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'eng', 'nep', 'eng', 'eng']"
19,marketing/test/113,44.0,0.97,0.5,0.94,0.9,0.85,3,3,3,"कुन type of research methods बहु सहकारीहरूबाट predetermined, standardized questions सँग जवाफहरू लिनको लागि डिजाइन गरिएको छ?
(A): Quantitative।
(B): Qualitative।
(C): Non-probability।
(D): Probability।",[],[],"कुन अनुसन्धान विधिहरू बहु सहकारीहरूबाट अग्रिम निर्धारित एवं मानकीकृत प्रश्नहरू सँग जवाफहरू लिनको लागि डिजाइन गरिएको छ?
(A): सांख्यिकीय।
(B): गुणसूत्री।
(C): असम्भावित।
(D): सम्भवित।"," Which type of research methods are designed to elicit responses to predetermined, standardized questions from many respondents?
(A): Quantitative.
(B): Qualitative.
(C): Non-probability.
(D): Probability.",A,"['कुन', 'type', 'of', 'research', 'methods', 'बहु', 'सहकारीहरूबाट', 'predetermined,', 'standardized', 'questions', 'सँग', 'जवाफहरू', 'लिनको', 'लागि', 'डिजाइन', 'गरिएको', 'छ?', 'Quantitative', '।', 'Qualitative', '।', 'Non-probability', '।', 'Probability', '।']","['nep', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'nep', 'eng', 'nep', 'eng', 'nep', 'eng', 'nep']"
20,high_school_geography/test/188,28.57,0.69,0.11,0.95,0.91,0.88,3,3,3,"अल्फ्रेड वेबरको least-cost theory अनुसार, उद्योग स्थान परिर्णत गर्ने अधिकतम लागत भन्दा कुनै उत्पादन कीमतमा निर्माणको कुन लागत सबै अहम तत्व हो?
(A): Labor
(B): Transport
(C): Raw materials
(D): Agglomeration costs",[],[],"अल्फ्रेड वेबरको न्यूनतम लागत थियोरी अनुसार, उद्योग स्थान परिर्णत गर्ने अधिकतम लागत भन्दा कुनै उत्पादन कीमतमा निर्माणको कुन लागत सबै अहम तत्व हो?
(A): श्रम
(B): यातायात
(C): कच्चा सामग्री
(D): समूहीकरण लागतहरू","According to Alfred Weber's least-cost theory, which one of the following costs of production is the most important factor in locating an industry?
(A): Labor
(B): Transport
(C): Raw materials
(D): Agglomeration costs",B,"['अल्फ्रेड', 'वेबरको', 'least-cost', 'theory', 'अनुसार', ',', 'उद्योग', 'स्थान', 'परिर्णत', 'गर्ने', 'अधिकतम', 'लागत', 'भन्दा', 'कुनै', 'उत्पादन', 'कीमतमा', 'निर्माणको', 'कुन', 'लागत', 'सबै', 'अहम', 'तत्व', 'हो?', 'Labor', 'Transport', 'Raw', 'materials', 'Agglomeration', 'costs']","['nep', 'nep', 'eng', 'eng', 'nep', 'other', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
21,prehistory/test/55,31.58,0.76,0.17,0.95,0.81,0.82,3,3,2,"पशुको हाडपिट्टीहरू ज्वलिएको चिसो पुगाउने चीनी भविष्यकथा प्रारम्भ गर्ने क्रियालाई के भनिन्छ?
(A): hang-t'u.
(B): sarsen divination
(C): स्कपुलिम्यान्सी
(D): cylinder seal prophecy",[],[],"पशुको हाडपिट्टीहरू ज्वलिएको चिसो पुगाउने चीनी भविष्यकथा प्रारम्भ गर्ने क्रियालाई के भनिन्छ?
(A): हाङ-तु।
(B): सार्सेन भविष्यवाणी
(C): स्कपुलिम्यान्सी
(D): सिलिन्डर सील भविष्यवाणी","The Chinese process of divining the future by examining fired animal bones is called:
(A): hang-t'u.
(B): sarsen divination
(C): scapulimancy
(D): cylinder seal prophecy",C,"['पशुको', 'हाडपिट्टीहरू', 'ज्वलिएको', 'चिसो', 'पुगाउने', 'चीनी', 'भविष्यकथा', 'प्रारम्भ', 'गर्ने', 'क्रियालाई', 'के', 'भनिन्छ?', ""hang-t'u."", 'sarsen', 'divination', 'स्कपुलिम्यान्सी', 'cylinder', 'seal', 'prophecy']","['nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng']"
22,high_school_geography/test/86,48.89,1.0,0.16,0.94,0.93,0.88,2,2,2,"अपार्थेइड, जातीय शुद्धिकरण र integration सबै कुरा मा कसरी समान छन्?
(A): तिनीहरू all occurred in Nazi Germany during World War I.
(B): तिनीहरू are all forms of residential segregation.
(C): तिनीहरू विभिन्न जातिहरूलाई बसोबासको नाममा एकताको ढाँचा हुन्।
(D): यी सबैलाई are different expressions for the same concept.",[],[],"अपार्थेइड, जातीय शुद्धिकरण र एकताको शब्दहरू सबै कुरा मा कसरी समान छन्?
(A): तिनीहरू विश्व युद्धको समय नाजी जर्मनीमा सबै घटिएका थिए।
(B): तिनीहरू सभ्यता छुट्टिकै फाटमा छन्।
(C): तिनीहरू विभिन्न जातिहरूलाई बसोबासको नाममा एकताको ढाँचा हुन्।
(D): यी सबैलाई एउटै रूपको व्यक्तिगत रूप हुन्।","What do the terms apartheid, ethnic cleansing, and integration all have in common?
(A): They all occurred in Nazi Germany during World War I.
(B): They are all forms of residential segregation.
(C): They are all ways to integrate different ethnic populations in neighborhoods.
(D): They are different expressions for the same concept.",B,"['अपार्थेइड', ',', 'जातीय', 'शुद्धिकरण', 'र', 'integration', 'सबै', 'कुरा', 'मा', 'कसरी', 'समान', 'छन्?', 'तिनीहरू', 'all', 'occurred', 'in', 'Nazi', 'Germany', 'during', 'World', 'War', 'I.', 'तिनीहरू', 'are', 'all', 'forms', 'of', 'residential', 'segregation.', 'तिनीहरू', 'विभिन्न', 'जातिहरूलाई', 'बसोबासको', 'नाममा', 'एकताको', 'ढाँचा', 'हुन्।', 'यी', 'सबैलाई', 'are', 'different', 'expressions', 'for', 'the', 'same', 'concept.']","['nep', 'other', 'nep', 'nep', 'nep', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
23,nutrition/test/89,39.47,0.92,0.19,0.96,0.92,0.9,3,2,3,"श्रेष्ठ पोषण स्तर प्राप्त गर्न को लागि पुरानो वयस्कहरुलाई उत्तम हुनेछ कि उनीहरुले खानेकुराले निम्न खाद्य समग्रीको सेवन गर्नुपर्छ:

(A): A high energy content diet.
(B): A high nutrient dense diet.
(C): A low energy content diet.
(D): A daily antioxidant supplement.",[],[],"श्रेष्ठ पोषण स्तर प्राप्त गर्न को लागि पुरानो वयस्कहरुलाई उत्तम हुनेछ कि उनीहरुले खानेकुराले निम्न खाद्य समग्रीको सेवन गर्नुपर्छ:

(A): उच्च ऊर्जा सामग्री भएको खाना
(B): उच्च पोषणात्मक खाना
(C): कम ऊर्जा सामग्री भएको खाना
(D): दैनिक एन्टिओक्सिडेन्ट उपकरण","In order to achieve optimal nutritional status it is recommended that older adults consume:

(A): A high energy content diet.
(B): A high nutrient dense diet.
(C): A low energy content diet.
(D): A daily antioxidant supplement.",B,"['श्रेष्ठ', 'पोषण', 'स्तर', 'प्राप्त', 'गर्न', 'को', 'लागि', 'पुरानो', 'वयस्कहरुलाई', 'उत्तम', 'हुनेछ', 'कि', 'उनीहरुले', 'खानेकुराले', 'निम्न', 'खाद्य', 'समग्रीको', 'सेवन', 'गर्नुपर्छ:', 'A', 'high', 'energy', 'content', 'diet.', 'A', 'high', 'nutrient', 'dense', 'diet.', 'A', 'low', 'energy', 'content', 'diet.', 'A', 'daily', 'antioxidant', 'supplement.']","['nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng']"
24,high_school_psychology/test/316,40.0,0.92,0.29,0.95,0.87,0.86,2,2,2,"ऐकोनिक मेमोरी भनेको
(A): visual sensory registries
(B): गन्ध संवेदनात्मक रजिष्टरहरू
(C): frontal sensory registries
(D): इतिहास संवेदनात्मक रजिष्टरहरू",[],[],"ऐकोनिक मेमोरी भनेको
(A): दृश्य संवेदनात्मक रजिष्टरहरू
(B): गन्ध संवेदनात्मक रजिष्टरहरू
(C): मस्तिष्क अगाडी संवेदनात्मक रजिष्टरहरू
(D): इतिहास संवेदनात्मक रजिष्टरहरू","Iconic memory refers to
(A): visual sensory registries
(B): olfactory sensory registries
(C): frontal sensory registries
(D): STM sensory registries",A,"['ऐकोनिक', 'मेमोरी', 'भनेको', 'visual', 'sensory', 'registries', 'गन्ध', 'संवेदनात्मक', 'रजिष्टरहरू', 'frontal', 'sensory', 'registries', 'इतिहास', 'संवेदनात्मक', 'रजिष्टरहरू']","['nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep']"
25,professional_psychology/test/604,27.27,0.66,0.21,0.82,0.93,0.82,2,2,2,"जुंगियन दृष्टिकोणबाट, which of the following phenomena is taking place when contents of either the personal or collective अवचेतनामा रहेका सामग्रीलाई परावर्तित गरिएकोमा the analyst?
(A): Transference
(B): Anima-animus conflict
(C): कल्पना
(D): Exchange of symbols",[],[],"जुंगियन दृष्टिकोणबाट, प्राव्यक्तिक वा समूह अवचेतनामा रहेका सामग्रीलाई विशेषज्ञमा परावर्तित गरिएकोमा तलको तपाईंको मत के हो ?
(A): त्रासफरेन्स
(B): आत्मीय-आत्मज कलह
(C): कल्पना
(D): प्रतीक विनिमय","From a Jungian standpoint, which of the following phenomena is taking place when contents of either the personal or collective unconscious are projected onto the analyst
(A): Transference
(B): Anima-animus conflict
(C): Fantasy
(D): Exchange of symbols",A,"['जुंगियन', 'दृष्टिकोणबाट', ',', 'which', 'of', 'the', 'following', 'phenomena', 'is', 'taking', 'place', 'when', 'contents', 'of', 'either', 'the', 'personal', 'or', 'collective', 'अवचेतनामा', 'रहेका', 'सामग्रीलाई', 'परावर्तित', 'गरिएकोमा', 'the', 'analyst', '?', 'Transference', 'Anima-animus', 'conflict', 'कल्पना', 'Exchange', 'of', 'symbols']","['nep', 'nep', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng']"
26,nutrition/test/196,28.95,0.7,0.21,0.97,0.93,0.92,3,3,3,"वजन राख्न कस्तो diet is recommended?

(A): Low protein र कम जि.आई.
(B): High protein र उच्च जि.आई.
(C): Low protein र उच्च जि.आई.
(D): High protein र कम जि.आई.",[],[],"वजन राख्न कस्तो पौष्टिक खाना सिफारिस गरिन्छ?

(A): कम प्रोटिन र कम जि.आई.
(B): उच्च प्रोटिन र उच्च जि.आई.
(C): कम प्रोटिन र उच्च जि.आई.
(D): उच्च प्रोटिन र कम जि.आई.","What type of diet is recommended for weight maintenance?

(A): Low protein and low GI
(B): High protein and high GI
(C): Low protein and high GI
(D): High protein and low GI",D,"['वजन', 'राख्न', 'कस्तो', 'diet', 'is', 'recommended', '?', 'Low', 'protein', 'र', 'कम', 'जि', '.', 'आई', '.', 'High', 'protein', 'र', 'उच्च', 'जि', '.', 'आई', '.', 'Low', 'protein', 'र', 'उच्च', 'जि', '.', 'आई', '.', 'High', 'protein', 'र', 'कम', 'जि', '.', 'आई', '.']","['nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep']"
27,philosophy/test/259,37.5,0.88,0.5,0.97,0.9,0.88,3,2,2,"एक्विनसको दृष्टिमा, acts of prudence एकमात्र निम्ति हुन्:
(A): pleasure।
(B): desire।
(C): नैतिक गुण।
(D): piety।",[],[],"एक्विनसको दृष्टिमा, विवेकका क्रियाहरू एकमात्र निम्ति हुन्:
(A): सुख।
(B): इच्छा।
(C): नैतिक गुण।
(D): पुण्यवान्।","In Aquinas’s view, acts of prudence are solely about matters of:
(A): pleasure.
(B): desire.
(C): moral virtue.
(D): piety.",C,"['एक्विनसको', 'दृष्टिमा', ',', 'acts', 'of', 'prudence', 'एकमात्र', 'निम्ति', 'हुन्:', 'pleasure', '।', 'desire', '।', 'नैतिक', 'गुण।', 'piety', '।']","['nep', 'nep', 'other', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'eng', 'nep', 'eng', 'nep', 'nep', 'nep', 'eng', 'nep']"
28,high_school_biology/test/253,44.19,0.97,0.5,0.86,0.95,0.88,3,3,3,"हेमोग्लोबिन एक molecule हो जुन O2 र CO2 दुबैमा binds गर्दछ। O2 र CO2 को concentrations मा एक allosteric relationship छ। Hemoglobin's affinity for O2 
(A): decreases जब blood pH घट्छ
(B): increases जब H+ concentration बढ्छ
(C): increases in व्यायाम गरिएको muscle tissue
(D): decreases जब CO2 concentration कम हुने भए",[],[],"हेमोग्लोबिन ओ2 र सीओ2 दुबैमा बाइंड हुने एक अणु हो। ओ2 र सीओ2 को प्रतिशतमा अधिकता बनाउन क्रमशः एक अलोस्टेरिक रिश्ता छ। हेमोग्लोबिनको ओ2 सङ्क्रमणको लागि 
(A): रक्त pH घट्छ भने त्यसको ओढाप्रति गुणस्तर घट्छ
(B): H+ उपस्थिति बढ्छ भने त्यसको ओढाप्रति गुणस्तर बढ्छ
(C): व्यायाम गरिएको मास्को मांसपेशीमा गुणस्तर बढ्छ
(D): सीओ2 उपस्थिति कम हुने भए त्यसको ओढाप्रति गुणस्तर घट्छ","Hemoglobin is a molecule that binds to both O2 and CO2. There is an allosteric relationship between the concentrations of O2 and CO2. Hemoglobin's affinity for O2
(A): decreases as blood pH decreases
(B): increases as H+ concentration increases
(C): increases in exercising muscle tissue
(D): decreases as CO2 concentration decreases",A,"['हेमोग्लोबिन', 'एक', 'molecule', 'हो', 'जुन', 'O2', 'र', 'CO2', 'दुबैमा', 'binds', 'गर्दछ।', 'O2', 'र', 'CO2', 'को', 'concentrations', 'मा', 'एक', 'allosteric', 'relationship', 'छ।', ""Hemoglobin's"", 'affinity', 'for', 'O2', 'decreases', 'जब', 'blood', 'pH', 'घट्छ', 'increases', 'जब', 'H', '+', 'concentration', 'बढ्छ', 'increases', 'in', 'व्यायाम', 'गरिएको', 'muscle', 'tissue', 'decreases', 'जब', 'CO2', 'concentration', 'कम', 'हुने', 'भए']","['nep', 'nep', 'eng', 'nep', 'other', 'eng', 'nep', 'eng', 'nep', 'eng', 'other', 'eng', 'nep', 'eng', 'nep', 'eng', 'nep', 'nep', 'eng', 'eng', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'eng', 'nep', 'nep', 'eng', 'other', 'nep', 'other', 'eng', 'nep', 'eng', 'eng', 'nep', 'nep', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'nep', 'nep', 'nep']"
29,formal_logic/test/67,17.19,0.4,0.14,0.98,0.94,0.92,3,3,2,"तलको तर्कको लागि पूर्ण सत्यता तालिका निर्माण गर्नुहोस्। यसपछि, सत्यता तालिका प्रयोग गर्दा, तर्क सत्य वा invalid छ भने एक विकल्प छान्नुहोस्। (संभवतः अन्य counterexamples पुनः चयन गर्न सकिन्छन्।) ~C ⊃ D D ⊃ C / C (A): सत्य (B): Invalid. Counterexample when C र D दुबै सत्य हुन्छन् (C): Invalid. Counterexample when C सत्य हुन्छ र D असत्य हुन्छ (D): Invalid. Counterexample when D सत्य हुन्छ र C असत्य हुन्छ",[],[],"तलको तर्कको लागि पूर्ण सत्यता तालिका निर्माण गर्नुहोस्। यसपछि, सत्यता तालिका प्रयोग गर्दा, तर्क सत्य वा असत्य छ भने एक विकल्प छान्नुहोस्। (संभवतः अन्य विकल्पहरू पुनः चयन गर्न सकिन्छन्।) 
~C ⊃ D
D ⊃ C / C
(A): सत्य
(B): असत्य। जब C र D दुबै सत्य हुन्छन् भने एक विकल्प
(C): असत्य। जब C सत्य हुन्छ र D असत्य हुन्छ भने एक विकल्प
(D): असत्य। जब D सत्य हुन्छ र C असत्य हुन्छ भने एक विकल्प","Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
~C ⊃ D
D ⊃ C / C
(A): Valid
(B): Invalid. Counterexample when C and D are true
(C): Invalid. Counterexample when C is true and D is false
(D): Invalid. Counterexample when D is true and C is false",A,"['तलको', 'तर्कको', 'लागि', 'पूर्ण', 'सत्यता', 'तालिका', 'निर्माण', 'गर्नुहोस्।', 'यसपछि', ',', 'सत्यता', 'तालिका', 'प्रयोग', 'गर्दा', ',', 'तर्क', 'सत्य', 'वा', 'invalid', 'छ', 'भने', 'एक', 'विकल्प', 'छान्नुहोस्।', '(संभवतः', 'अन्य', 'counterexamples', 'पुनः', 'चयन', 'गर्न', 'सकिन्छन्।)', '~', 'C', '⊃', 'D', 'D', '⊃', 'C', '/', 'C', 'सत्य', 'Invalid.', 'Counterexample', 'when', 'C', 'र', 'D', 'दुबै', 'सत्य', 'हुन्छन्', 'Invalid.', 'Counterexample', 'when', 'C', 'सत्य', 'हुन्छ', 'र', 'D', 'असत्य', 'हुन्छ', 'Invalid.', 'Counterexample', 'when', 'D', 'सत्य', 'हुन्छ', 'र', 'C', 'असत्य', 'हुन्छ']","['nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'other', 'nep', 'nep', 'nep', 'nep', 'other', 'nep', 'nep', 'nep', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'nep', 'nep', 'nep', 'nep', 'other', 'nep', 'other', 'nep', 'nep', 'other', 'nep', 'other', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep']"
30,computer_security/test/98,28.57,0.69,0.14,0.82,0.97,0.85,2,2,2,"खर्च गर्न सक्ने ______________, by sending text messages from your mobile phone numbers.
(A): IM – Trojans
(B): Backdoor Trojans
(C): एसएमएस ट्रोजन
(D): Ransom Trojan",[],[],"खर्च गर्न सक्ने ______________, आफ्नो मोबाइल फोन नम्बरहरूबाट टेक्स्ट संदेशहरू पठाउँदा केही पैसा लाग्छ।
(A): आईएम – ट्रोजनहरू
(B): ब्याकडोर ट्रोजनहरू
(C): एसएमएस ट्रोजन
(D): रैंसम ट्रोजन","The ______________ can cost you money, by sending text messages from your mobile phone numbers.
(A): IM – Trojans
(B): Backdoor Trojans
(C): SMS Trojan
(D): Ransom Trojan",C,"['खर्च', 'गर्न', 'सक्ने', '______________,', 'by', 'sending', 'text', 'messages', 'from', 'your', 'mobile', 'phone', 'numbers.', 'IM', '–', 'Trojans', 'Backdoor', 'Trojans', 'एसएमएस', 'ट्रोजन', 'Ransom', 'Trojan']","['nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'other', 'eng', 'eng', 'eng', 'nep', 'nep', 'eng', 'eng']"
31,high_school_biology/test/142,47.73,1.0,0.28,0.95,0.82,0.8,3,3,2,"एक piece of potato को एक काँचो मात्रा तरल पानीमा रोकिन्छ। जेठ्रो मौका यो जाँच गर्नुहुन्छ?
(A): The water potential of the शुद्ध पानी is negative.
(B): The water potential of the शुद्ध पानी is positive.
(C): आलुको water potential सकारात्मक छ।
(D): आलुको water potential नकारात्मक छ।",[],[],"एक आलुको एक काँचो मात्रा तरल पानीमा रोकिन्छ। जेठ्रो मौका यो जाँच गर्नुहुन्छ?
(A): शुद्ध पानीको जल सम्भावना नकारात्मक छ।
(B): शुद्ध पानीको जल सम्भावना सकारात्मक छ।
(C): आलुको जल सम्भावना सकारात्मक छ।
(D): आलुको जल सम्भावना नकारात्मक छ।","A piece of potato is dropped into a beaker of pure water. Which of the following describes the initial condition when the potato enters the water?
(A): The water potential of the pure water is negative.
(B): The water potential of the pure water is positive.
(C): The water potential of the potato is positive.
(D): The water potential of the potato is negative.",D,"['एक', 'piece', 'of', 'potato', 'को', 'एक', 'काँचो', 'मात्रा', 'तरल', 'पानीमा', 'रोकिन्छ।', 'जेठ्रो', 'मौका', 'यो', 'जाँच', 'गर्नुहुन्छ?', 'The', 'water', 'potential', 'of', 'the', 'शुद्ध', 'पानी', 'is', 'negative.', 'The', 'water', 'potential', 'of', 'the', 'शुद्ध', 'पानी', 'is', 'positive.', 'आलुको', 'water', 'potential', 'सकारात्मक', 'छ।', 'आलुको', 'water', 'potential', 'नकारात्मक', 'छ।']","['nep', 'eng', 'eng', 'eng', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'nep', 'nep', 'eng', 'eng', 'nep', 'eng', 'eng', 'nep', 'nep', 'nep', 'eng', 'eng', 'nep', 'nep']"
