,id,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,answer,tokens,lids
10,prehistory/test/192,26.32,0.63,0.2,0.97,0.93,0.92,3,3,2,"研究特定社会并观察人们行为的 researchers are known as:
(A): archaeologists。
(B): 民族学家。
(C): linguists。
(D): 古人类学家。",[],[],"研究特定社会并观察人们行为的人类学家被称为：
(A): 考古学家。
(B): 民族学家。
(C): 语言学家。
(D): 古人类学家。","Researchers who study humans by residing in particular societies and observing the behaviors of the people are known as:
(A): archaeologists.
(B): ethnographers.
(C): linguists.
(D): paleoanthropologists.",B,"['研究', '特定', '社会', '并', '观察', '人们', '行为', '的', 'researchers', 'are', 'known', 'as', ':', 'archaeologists', '。', '民族学家', '。', 'linguists', '。', '古人类学家', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'other', 'eng', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi']"
11,high_school_world_history/test/194,33.11,0.8,0.18,0.96,0.93,0.92,2,2,2,"这道题目涉及以下信息。
Oh, shame on you, poor Winter King!
你做了什么？
难道从kaiser的头上剥夺皇冠
不是一件非常naughty的事情吗？
现在，你必须远离Rhine和Prague，
而且更重要的是 - shame and dismay
将在你的days and nights中纠缠。
你很清楚而且all the world都很清楚
Ferdinand才是Bohemia的合法国王。
所以，亲爱的Fritz，起来，去
向你的国王Ferdinand恳求
完全pardon你的罪行。
“可怜的冬季国王”，17世纪的歌曲
基于这首歌曲，冬季国王做了以下哪些事情？
(A): 将皇冠交给了King Ferdinand
(B): Successfully defended his land from the Holy Roman Empire
(C): Rebelled against King Ferdinand
(D): Claimed the lands of Bohemia for the Catholic Church",[],[],"这道题目涉及以下信息。
哦，你这可怜的冬季国王实在太可耻了！
你做了什么？
难道从皇帝的头上剥夺皇冠
不是一件非常淘气的事情吗？
现在，你必须远离莱茵河和布拉格
而且更重要的是 - 羞辱和失望
将在你的日夜中纠缠。
你很清楚而且全世界都很清楚
弗迪南德才是波西米亚的合法国王。
所以，亲爱的弗里茨，起来，去
寻求宽恕，
向你的国王弗迪南德恳求
完全宽恕你的罪行。
“可怜的冬季国王”，17世纪的歌曲
基于这首歌曲，冬季国王做了以下哪些事情？
(A): 将皇冠交给了费迪南德国王
(B): 成功地保卫了他的土地免受神圣罗马帝国的侵略
(C): 反抗了费迪南德国王
(D): 声称波西米亚的领土归天主教会所有","This question refers to the following information.
Oh, shame on you, poor Winter King!
What's this that you have done?
Is 't not a very naughty thing
To snatch the kaiser's crown?
Now you will have to stay away
Alike from Rhine and Prague,
And more than that-shame and dismay
Your days and nights will plague.
Right well you knew, and all the world,
Right well they know this thing,
That Ferdinand alone can be
Bohemia's lawful king.
So come, dear Fritz, rouse up and go
To Ferdinand, your king,
And beg him graciously to show
Full pardon for your sin.
""Poor Winter King,"" seventeenth-century song
Based on the song, the Winter King did which of the following?
(A): Gave over his crown to King Ferdinand
(B): Successfully defended his land from the Holy Roman Empire
(C): Rebelled against King Ferdinand
(D): Claimed the lands of Bohemia for the Catholic Church",C,"['这道', '题目', '涉及', '以下', '信息', '。', 'Oh,', 'shame', 'on', 'you,', 'poor', 'Winter', 'King', '!', '你', '做', '了', '什么', '？', '难道', '从', 'kaiser', '的', '头上', '剥夺', '皇冠', '不是', '一件', '非常', 'naughty', '的', '事情', '吗', '？', '现在', '，', '你', '必须', '远离', 'Rhine', '和', 'Prague', '，', '而且', '更', '重要', '的', '是', '-', 'shame', 'and', 'dismay', '将', '在', '你', '的', 'days', 'and', 'nights', '中', '纠缠', '。', '你', '很', '清楚', '而且', 'all', 'the', 'world', '都', '很', '清楚', 'Ferdinand', '才', '是', 'Bohemia', '的', '合法', '国王', '。', '所以', '，', '亲爱', '的', 'Fritz', '，', '起来', '，', '去', '向', '你', '的', '国王', 'Ferdinand', '恳求', '完全', 'pardon', '你', '的', '罪行', '。', '“', '可怜', '的', '冬季', '国王', '”', '，', '17', '世纪', '的', '歌曲', '基于', '这', '首歌曲', '，', '冬季', '国王', '做', '了', '以下', '哪些', '事情', '？', '将', '皇冠', '交给', '了', 'King', 'Ferdinand', 'Successfully', 'defended', 'his', 'land', 'from', 'the', 'Holy', 'Roman', 'Empire', 'Rebelled', 'against', 'King', 'Ferdinand', 'Claimed', 'the', 'lands', 'of', 'Bohemia', 'for', 'the', 'Catholic', 'Church']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
12,professional_psychology/test/309,35.14,0.84,0.11,0.94,0.96,0.94,3,2,2,"频数分布提供了一组数据的摘要，并指出在给定范围内给定分数处落入的案例数。根据您对此主题的了解，下列哪个陈述是关于SKEWED DISTRIBUTION的？
(A): It is commonly called the bell-shaped curve
(B): 它是对称的（half falls above the mean, half below）
(C): 它具有asymmetrical frequency distributions
(D): It is used most common with a大量数据点",[],[],"频数分布提供了一组数据的摘要，并指出在给定范围内给定分数处落入的案例数。根据您对此主题的了解，下列哪个陈述是关于偏斜分布的？
(A): 通常被称为钟形曲线
(B): 它是对称的（一半高于平均值，一半低于平均值）
(C): 它具有非对称的频率分布
(D): 它通常与大量数据点一起使用","The Frequency Distribution provides a summary of a set of data and indicates the number of cases that fall at a given score within a given range. From your knowledge about this topic, which statement out of the following ones is about the SKEWED DISTRIBUTION?
(A): It is commonly called the bell-shaped curve
(B): It is symmetrical (half falls above the mean, half below)
(C): It has asymmetrical frequency distributions
(D): It is used most common with a large number of data points",C,"['频数', '分布', '提供', '了', '一组', '数据', '的', '摘要', '，', '并', '指出', '在', '给定', '范围', '内', '给定', '分数', '处', '落入', '的', '案例', '数', '。', '根据', '您', '对此', '主题', '的', '了解', '，', '下列', '哪个', '陈述', '是', '关于', 'SKEWED', 'DISTRIBUTION', '的', '？', 'It', 'is', 'commonly', 'called', 'the', 'bell-shaped', 'curve', '它', '是', '对称', '的', '（', 'half', 'falls', 'above', 'the', 'mean,', 'half', 'below', '）', '它', '具有', 'asymmetrical', 'frequency', 'distributions', 'It', 'is', 'used', 'most', 'common', 'with', 'a', '大量', '数据', '点']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi']"
13,machine_learning/test/77,28.79,0.69,0.19,0.98,0.92,0.92,2,2,2,"说明 1| The SVM 学习算法保证找到了相对于其目标函数全局最优假设。说明 2| After being mapped into 特征空间 Q through a radial basis kernel function, 感知机可能会比在其原始空间中实现更好的分类性能（尽管我们不能保证这一点）。
(A): 正确, True
(B): 错误, False
(C): 正确, False
(D): 错误, True",[],[],"说明 1| SVM 学习算法保证找到了相对于其目标函数全局最优假设。说明 2| 通过径向基核函数将其映射到特征空间 Q 后，感知机可能会比在其原始空间中实现更好的分类性能（尽管我们不能保证这一点）。
(A): 正确，正确
(B): 错误，错误
(C): 正确，错误
(D): 错误，正确","Statement 1| The SVM learning algorithm is guaranteed to find the globally optimal hypothesis with respect to its object function. Statement 2| After being mapped into feature space Q through a radial basis kernel function, a Perceptron may be able to achieve better classification performance than in its original space (though we can’t guarantee this).
(A): True, True
(B): False, False
(C): True, False
(D): False, True",A,"['说明', '1|', 'The', 'SVM', '学习', '算法', '保证', '找到', '了', '相对', '于', '其', '目标', '函数', '全局', '最优', '假设', '。', '说明', '2|', 'After', 'being', 'mapped', 'into', '特征', '空间', 'Q', 'through', 'a', 'radial', 'basis', 'kernel', 'function,', '感知机', '可能', '会', '比', '在', '其', '原始', '空间', '中', '实现', '更好', '的', '分类', '性能', '（', '尽管', '我们', '不能', '保证', '这', '一点', '）', '。', '正确', ',', 'True', '错误', ',', 'False', '正确', ',', 'False', '错误', ',', 'True']","['chi', 'other', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'eng', 'eng', 'chi', 'eng', 'eng', 'chi', 'eng', 'eng']"
14,virology/test/48,47.83,1.0,0.17,0.98,0.95,0.94,3,3,3,"目前已经认可了 57 种腺病毒血清型，which has the most important clinical impact?
(A): Diarrhoea
(B): 眼部感染
(C): Respiratory tract infections
(D): 出血性膀胱炎",[],[],"目前已经认可了 57 种腺病毒血清型，哪种具有最重要的临床影响？
(A): 腹泻
(B): 眼部感染
(C): 呼吸道感染
(D): 出血性膀胱炎","There are 57 serotypes of adenovirus currently recognised. Which has the most important clinical impact?
(A): Diarrhoea
(B): Eye infections
(C): Respiratory tract infections
(D): Haemorrhagic cystitis",C,"['目前', '已经', '认可', '了', '57', '种', '腺病毒', '血清型', '，', 'which', 'has', 'the', 'most', 'important', 'clinical', 'impact', '?', 'Diarrhoea', '眼部', '感染', 'Respiratory', 'tract', 'infections', '出血性', '膀胱炎']","['chi', 'chi', 'chi', 'chi', 'other', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi']"
15,philosophy/test/101,47.92,1.0,0.21,0.93,0.96,0.91,3,3,3,"根据Brandt’s theory，理想的道德规则是：
(A): maximize positive utility，忽视负效用。
(B): minimize negative utility，忽视正效用。
(C): 最大化效用，with both positive and negative utilities being counted。
(D): 不考虑either positive or negative utility。",[],[],"根据布兰特理论，理想的道德规则是：
(A): 最大化正效用，忽视负效用。
(B): 最小化负效用，忽视正效用。
(C): 最大化效用，同时计算正负效用。
(D): 不考虑正负效用。","According to Brandt’s theory, an ideal moral rule is one that would:
(A): maximize positive utility, ignoring negative utility.
(B): minimize negative utility, ignoring positive utility.
(C): maximize utility, with both positive and negative utilities being counted.
(D): take no account of either positive or negative utility.",C,"['根据', 'Brandt', '’', 's', 'theory', '，', '理想', '的', '道德', '规则', '是', '：', 'maximize', 'positive', 'utility', '，', '忽视', '负', '效用', '。', 'minimize', 'negative', 'utility', '，', '忽视', '正', '效用', '。', '最大化', '效用', '，', 'with', 'both', 'positive', 'and', 'negative', 'utilities', 'being', 'counted', '。', '不', '考虑', 'either', 'positive', 'or', 'negative', 'utility', '。']","['chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi']"
16,marketing/test/108,27.66,0.67,0.17,0.97,0.95,0.95,3,2,2,心理分群基于以下哪些方面: (A): The quantitative side of 消费者人口统计分析的定量方面。 (B): The quantitative side of 消费者地理分析的定量方面。 (C): 个人居住模式 and life-cycle preferences。 (D): 根据人们的心理特征、价值观 and lifestyles 对其进行分组。,[],[],"心理分群基于以下哪些方面:
(A): 消费者人口统计分析的定量方面。
(B): 消费者地理分析的定量方面。
(C): 个人居住模式和生命周期偏好。
(D): 根据人们的心理特征、价值观和生活方式对其进行分组。"," Psychographic segmentation is based on:
(A): The quantitative side of consumer demographic analysis.
(B): The quantitative side of consumer geographic analysis.
(C): Individuals' residential patterns and life-cycle preferences.
(D): Grouping people according to their psychological characteristics, values, and lifestyles.",D,"['心理', '分', '群', '基于', '以下', '哪些方面', ':', 'The', 'quantitative', 'side', 'of', '消费者', '人口', '统计分析', '的', '定量', '方面', '。', 'The', 'quantitative', 'side', 'of', '消费者', '地理分析', '的', '定量', '方面', '。', '个人', '居住', '模式', 'and', 'life-cycle', 'preferences', '。', '根据', '人们', '的', '心理特征', '、', '价值观', 'and', 'lifestyles', '对', '其', '进行', '分组', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi']"
17,high_school_geography/test/52,47.22,0.99,0.27,0.96,0.97,0.93,2,2,2,"以下哪一个U.S. main immigration flow associations是不正确的？
(A): Pioneer settlement至1870年——Germans, 英国人, Scotch-Irish, Africans
(B): 1870年至1914年——Asians
(C): 1870年至1914年——Eastern and southern Europeans
(D): 1965年至今——Hispanics",[],[],"以下哪一个美国主要移民流的组合是不正确的？
(A): 开拓者定居至1870年——德国人、英国人、苏格兰-爱尔兰人、非洲人
(B): 1870年至1914年——亚洲人
(C): 1870年至1914年——东欧和南欧人
(D): 1965年至今——西班牙裔","Which of the following U.S. main immigration flow associations is NOT correct?
(A): Pioneer settlement to 1870—Germans, British, Scotch-Irish, Africans
(B): 1870–1914—Asians
(C): 1870–1914—Eastern and southern Europeans
(D): 1965–present—Hispanics",B,"['以下', '哪', '一个', 'U.S.', 'main', 'immigration', 'flow', 'associations', '是', '不', '正确', '的', '？', 'Pioneer', 'settlement', '至', '1870', '年', '—', '—', 'Germans,', '英国人', ',', 'Scotch-Irish,', 'Africans', '1870', '年', '至', '1914', '年', '—', '—', 'Asians', '1870', '年', '至', '1914', '年', '—', '—', 'Eastern', 'and', 'southern', 'Europeans', '1965', '年', '至今', '—', '—', 'Hispanics']","['chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'other', 'chi', 'other', 'other', 'eng', 'chi', 'eng', 'eng', 'eng', 'other', 'chi', 'chi', 'other', 'chi', 'other', 'other', 'eng', 'other', 'chi', 'chi', 'other', 'chi', 'other', 'other', 'eng', 'eng', 'eng', 'eng', 'other', 'chi', 'chi', 'other', 'other', 'eng']"
18,anatomy/test/83,50.0,1.0,0.35,0.9,0.93,0.86,3,3,3,"以下哪个器官在吞咽时closes and seals off the lower airway？
(A): Alveoli
(B): 会厌
(C): Larynx
(D): 小舌",[],[],"以下哪个器官在吞咽时关闭和封闭下呼吸道？
(A): 肺泡
(B): 会厌
(C): 喉
(D): 小舌","Which of the following closes and seals off the lower airway during swallowing?
(A): Alveoli
(B): Epiglottis
(C): Larynx
(D): Uvula",B,"['以下', '哪个', '器官', '在', '吞咽', '时', 'closes', 'and', 'seals', 'off', 'the', 'lower', 'airway', '？', 'Alveoli', '会厌', 'Larynx', '小舌']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'eng', 'chi', 'eng', 'chi']"
19,marketing/test/113,14.81,0.34,0.23,0.97,0.94,0.93,3,3,3,"哪种research methods旨在从多个受访者那里引出对预先确定的标准问题的回答？
(A): Quantitative。
(B): Qualitative。
(C): 非概率。
(D): 概率。",[],[],"哪种研究方法旨在从多个受访者那里引出对预先确定的标准问题的回答？
(A): 定量。
(B): 定性。
(C): 非概率。
(D): 概率。"," Which type of research methods are designed to elicit responses to predetermined, standardized questions from many respondents?
(A): Quantitative.
(B): Qualitative.
(C): Non-probability.
(D): Probability.",A,"['哪', '种', 'research', 'methods', '旨在', '从', '多个', '受访者', '那里', '引出', '对', '预先确定', '的', '标准', '问题', '的', '回答', '？', 'Quantitative', '。', 'Qualitative', '。', '非', '概率', '。', '概率', '。']","['chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi']"
20,high_school_geography/test/188,25.93,0.62,0.19,0.98,0.94,0.94,3,3,3,"根据阿尔弗雷德·韦伯的 least-cost theory，以下哪种生产成本是寻找工业区位的最重要因素？
(A): Labor
(B): 运输
(C): Raw materials
(D): Agglomeration costs",[],[],"根据阿尔弗雷德·韦伯的最低成本理论，以下哪种生产成本是寻找工业区位的最重要因素？
(A): 劳动力
(B): 运输
(C): 原材料
(D): 聚集成本","According to Alfred Weber's least-cost theory, which one of the following costs of production is the most important factor in locating an industry?
(A): Labor
(B): Transport
(C): Raw materials
(D): Agglomeration costs",B,"['根据', '阿尔弗雷', '德', '·', '韦伯', '的', 'least-cost', 'theory', '，', '以下', '哪', '种', '生产成本', '是', '寻找', '工业区位', '的', '最', '重要', '因素', '？', 'Labor', '运输', 'Raw', 'materials', 'Agglomeration', 'costs']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'eng', 'eng', 'eng', 'eng']"
21,prehistory/test/55,33.33,0.8,0.25,0.92,0.93,0.86,3,2,2,"The Chinese process of divining the future by examining 烧毁的动物骨骼 is called:
(A): 杭土。
(B): sarsen divination
(C): 甲骨文占卜
(D): cylinder seal prophecy",[],[],"通过观察烧毁的动物骨骼来预测未来的中国方法叫做：
(A): 杭土。
(B): 萨森占卜
(C): 甲骨文占卜
(D): 圆柱印章预言","The Chinese process of divining the future by examining fired animal bones is called:
(A): hang-t'u.
(B): sarsen divination
(C): scapulimancy
(D): cylinder seal prophecy",C,"['The', 'Chinese', 'process', 'of', 'divining', 'the', 'future', 'by', 'examining', '烧毁', '的', '动物', '骨骼', 'is', 'called', ':', '杭土', '。', 'sarsen', 'divination', '甲骨文', '占卜', 'cylinder', 'seal', 'prophecy']","['eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'other', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng']"
22,high_school_geography/test/86,46.15,0.99,0.33,0.96,0.97,0.94,3,3,2,"What do the terms 种族隔离、ethnic cleansing, 和融合 all have in common? (A): 它们 all occurred in Nazi Germany during 第一次世界大战. (B): 它们都是 residential segregation 的形式。 (C): 它们都是 ways to integrate different 种族人口 in neighborhoods。 (D): 它们是同一概念的 different expressions。",[],[],"种族隔离、种族清洗和融合这些术语有什么共同之处？
(A): 这些都发生在第一次世界大战时的纳粹德国。
(B): 它们都是住宅隔离的形式。
(C): 它们都是整合不同种族人口居住环境的方式。
(D): 它们是同一概念的不同表述。","What do the terms apartheid, ethnic cleansing, and integration all have in common?
(A): They all occurred in Nazi Germany during World War I.
(B): They are all forms of residential segregation.
(C): They are all ways to integrate different ethnic populations in neighborhoods.
(D): They are different expressions for the same concept.",B,"['What', 'do', 'the', 'terms', '种族隔离', '、', 'ethnic', 'cleansing,', '和', '融合', 'all', 'have', 'in', 'common', '?', '它们', 'all', 'occurred', 'in', 'Nazi', 'Germany', 'during', '第一次世界大战', '.', '它们', '都', '是', 'residential', 'segregation', '的', '形式', '。', '它们', '都', '是', 'ways', 'to', 'integrate', 'different', '种族', '人口', 'in', 'neighborhoods', '。', '它们', '是', '同一', '概念', '的', 'different', 'expressions', '。']","['eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'chi', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi']"
23,nutrition/test/89,27.27,0.66,0.24,0.99,0.95,0.95,2,2,2,"为了获得最佳的营养状态，建议老年人消耗:

(A): 富含 high energy content 的饮食。
(B): 高 nutrient dense 的饮食。
(C): 低 energy content 的饮食。
(D): 每天服用 antioxidant supplement。",[],[],"为了获得最佳的营养状态，建议老年人消耗:

(A): 富含高能量的饮食。
(B): 高营养密集的饮食。
(C): 低能量含量的饮食。
(D): 每天服用抗氧化剂补品。","In order to achieve optimal nutritional status it is recommended that older adults consume:

(A): A high energy content diet.
(B): A high nutrient dense diet.
(C): A low energy content diet.
(D): A daily antioxidant supplement.",B,"['为了', '获得最佳', '的', '营养', '状态', '，', '建议', '老年人', '消耗', ':', '富含', 'high', 'energy', 'content', '的', '饮食', '。', '高', 'nutrient', 'dense', '的', '饮食', '。', '低', 'energy', 'content', '的', '饮食', '。', '每天', '服用', 'antioxidant', 'supplement', '。']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'other', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi']"
24,high_school_psychology/test/316,37.5,0.88,0.27,0.94,0.9,0.87,3,3,2,图式记忆是指 (A): visual sensory registries (B): 嗅觉感官记忆 (C): frontal sensory registries (D): 短时记忆感官记忆,[],[],"图式记忆是指
(A): 视觉感官记忆
(B): 嗅觉感官记忆
(C): 额叶感官记忆
(D): 短时记忆感官记忆","Iconic memory refers to
(A): visual sensory registries
(B): olfactory sensory registries
(C): frontal sensory registries
(D): STM sensory registries",A,"['图式', '记忆', '是', '指', 'visual', 'sensory', 'registries', '嗅觉', '感官', '记忆', 'frontal', 'sensory', 'registries', '短时记忆', '感官', '记忆']","['chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'chi']"
25,professional_psychology/test/604,25.71,0.62,0.2,0.96,0.87,0.83,3,2,2,"根据荣格学派的观点，当来自个人或collective unconscious的内容投射到the analyst上时，下列哪种现象正在发生？
(A): Transference
(B): 男性-女性冲突
(C): Fantasy
(D): Exchange of symbols",[],[],"根据荣格学派的观点，当来自个人或集体无意识的内容投射到分析家上时，下列哪种现象正在发生？
(A): 移情作用
(B): 男性-女性冲突
(C): 幻想
(D): 符号交换","From a Jungian standpoint, which of the following phenomena is taking place when contents of either the personal or collective unconscious are projected onto the analyst
(A): Transference
(B): Anima-animus conflict
(C): Fantasy
(D): Exchange of symbols",A,"['根据', '荣格', '学派', '的', '观点', '，', '当', '来自', '个人', '或', 'collective', 'unconscious', '的', '内容', '投射', '到', 'the', 'analyst', '上时', '，', '下列', '哪', '种', '现象', '正在', '发生', '？', 'Transference', '男性', '-', '女性', '冲突', 'Fantasy', 'Exchange', 'of', 'symbols']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'other', 'chi', 'chi', 'eng', 'eng', 'eng', 'eng']"
26,nutrition/test/196,38.71,0.9,0.27,0.97,0.93,0.91,3,3,3,如何维持体重？请选择推荐的饮食类型。 (A): Low protein and 低GI (B): High protein and 高GI (C): Low protein and 高GI (D): High protein and 低GI,[],[],"如何维持体重？
请选择推荐的饮食类型。
(A): 少蛋白，低GI
(B): 高蛋白，高GI
(C): 少蛋白，高GI
(D): 高蛋白，低GI","What type of diet is recommended for weight maintenance?

(A): Low protein and low GI
(B): High protein and high GI
(C): Low protein and high GI
(D): High protein and low GI",D,"['如何', '维持', '体重', '？', '请', '选择', '推荐', '的', '饮食', '类型', '。', 'Low', 'protein', 'and', '低', 'GI', 'High', 'protein', 'and', '高', 'GI', 'Low', 'protein', 'and', '高', 'GI', 'High', 'protein', 'and', '低', 'GI']","['chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi', 'eng', 'eng', 'eng', 'chi', 'chi']"
27,high_school_biology/test/63,27.27,0.66,0.33,0.95,0.91,0.87,3,3,3,"这种biome有植物，它们的根无法深入生长，因为有permafrost存在。
(A): Desert
(B): 苔原
(C): Taiga
(D): Deciduous forests",[],[],"这种生物群系有植物，它们的根无法深入生长，因为有冻土存在。
(A): 沙漠
(B): 苔原
(C): 针叶林
(D): 落叶林","This biome contains plants whose roots cannot go deep due to the presence of a permafrost.
(A): Desert
(B): Tundra
(C): Taiga
(D): Deciduous forests",C,"['这种', 'biome', '有', '植物', '，', '它们', '的', '根', '无法', '深入', '生长', '，', '因为', '有', 'permafrost', '存在', '。', 'Desert', '苔原', 'Taiga', 'Deciduous', 'forests']","['chi', 'eng', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'chi', 'eng', 'chi', 'chi', 'eng', 'chi', 'eng', 'eng', 'eng']"
