,id,cmi,m_index,i_index,similarity_between_L1_and_L1-L2,similarity_between_L2_and_L1-L2,similarity_between_L1_and_L2,coherence,naturalness,readability,L1-L2,lang1_replaced_parts,lang2_replaced_parts,L1,L2,answer,tokens,lids
18,high_school_geography/test/188,38.1,0.89,0.14,0.97,0.9,0.89,3,3,3,"এলফ্রেড ভেবার least-cost theory অনুসারে, উদ্যোগপ্রসূতি অবস্থান নির্ধারণে নিম্নের পরিমাণগুলির মধ্যে কোনটি সবচেয়ে গুরুত্বপূর্ণ ফ্যাক্টর?
(A): Labor
(B): Transport
(C): Raw materials
(D): Agglomeration costs",[],[],"এলফ্রেড ভেবার সর্বনিম্ন খরচ থিওরি অনুসারে, উদ্যোগপ্রসূতি অবস্থান নির্ধারণে নিম্নের পরিমাণগুলির মধ্যে কোনটি সবচেয়ে গুরুত্বপূর্ণ ফ্যাক্টর?
(A): শ্রম
(B): পরিবহন
(C): উপকরণ
(D): একত্রিকরণ খরচ","According to Alfred Weber's least-cost theory, which one of the following costs of production is the most important factor in locating an industry?
(A): Labor
(B): Transport
(C): Raw materials
(D): Agglomeration costs",B,"['এলফ্রেড', 'ভেবার', 'least-cost', 'theory', 'অনুসারে', ',', 'উদ্যোগপ্রসূতি', 'অবস্থান', 'নির্ধারণে', 'নিম্নের', 'পরিমাণগুলির', 'মধ্যে', 'কোনটি', 'সবচেয়ে', 'গুরুত্বপূর্ণ', 'ফ্যাক্টর?', 'Labor', 'Transport', 'Raw', 'materials', 'Agglomeration', 'costs']","['ben', 'ben', 'eng', 'eng', 'ben', 'other', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
19,prehistory/test/55,50.0,1.0,0.26,0.86,0.87,0.75,3,3,3,"পূর্বাভাস দেখতে পৃথিবী পর্যবেক্ষণ করার চীনা প্রক্রিয়া হল divining the future by examining fired animal bones হতে স্পষ্টতার দেখা যাচ্ছেঃ
(A): hang-t'u।
(B): sarsen divination
(C): স্ক্যাপুলিম্যান্সি
(D): cylinder seal prophecy",[],[],"পূর্বাভাস দেখতে পৃথিবী পর্যবেক্ষণ করার চীনা প্রক্রিয়া হল বিলাতুল প্রবাহ দ্বারা আগুনে ধরা জীব হতে স্পষ্টতার দেখা যাচ্ছেঃ
(A): হ্যাং-টু।
(B): সারসেন পূর্বাভাস
(C): স্ক্যাপুলিম্যান্সি
(D): সিলিন্ডার সীল ভবিষ্যদ্বাণী","The Chinese process of divining the future by examining fired animal bones is called:
(A): hang-t'u.
(B): sarsen divination
(C): scapulimancy
(D): cylinder seal prophecy",C,"['পূর্বাভাস', 'দেখতে', 'পৃথিবী', 'পর্যবেক্ষণ', 'করার', 'চীনা', 'প্রক্রিয়া', 'হল', 'divining', 'the', 'future', 'by', 'examining', 'fired', 'animal', 'bones', 'হতে', 'স্পষ্টতার', 'দেখা', 'যাচ্ছেঃ', ""hang-t'u"", '।', 'sarsen', 'divination', 'স্ক্যাপুলিম্যান্সি', 'cylinder', 'seal', 'prophecy']","['ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'eng', 'eng', 'ben', 'eng', 'eng', 'eng']"
20,high_school_geography/test/86,29.27,0.71,0.27,0.92,0.96,0.9,3,2,2,"এপার্থেইড, ethnic cleansing, এবং integration শব্দগুলির কি সাম্য?
(A): সেগুলি সবগুলি occurred in Nazi Germany during World War I.
(B): এগুলি সবগুলি forms of residential segregation.
(C): এগুলি সবগুলি ways to integrate different ethnic populations in neighborhoods.
(D): সেগুলি different expressions for the same concept.",[],[],"এপার্থেইড, নৃশংসতা পরিষ্কার এবং সংহতিশীলন শব্দগুলির কি সাম্য?
(A): সেগুলি সবগুলি দ্বিতীয় বিশ্বযুদ্ধের সময় নাজি জার্মানিতে ঘটেছিল।
(B): এগুলি সবগুলি বাসস্থানীয় পৃথককরণের রূপ।
(C): এগুলি সবগুলি আদিবাসী জনগোষ্ঠীকে পুনর্বাস করার উপায়।
(D): সেগুলি একই ধারণার বিভিন্ন অভিব্যক্তি।","What do the terms apartheid, ethnic cleansing, and integration all have in common?
(A): They all occurred in Nazi Germany during World War I.
(B): They are all forms of residential segregation.
(C): They are all ways to integrate different ethnic populations in neighborhoods.
(D): They are different expressions for the same concept.",B,"['এপার্থেইড', ',', 'ethnic', 'cleansing,', 'এবং', 'integration', 'শব্দগুলির', 'কি', 'সাম্য?', 'সেগুলি', 'সবগুলি', 'occurred', 'in', 'Nazi', 'Germany', 'during', 'World', 'War', 'I.', 'এগুলি', 'সবগুলি', 'forms', 'of', 'residential', 'segregation.', 'এগুলি', 'সবগুলি', 'ways', 'to', 'integrate', 'different', 'ethnic', 'populations', 'in', 'neighborhoods.', 'সেগুলি', 'different', 'expressions', 'for', 'the', 'same', 'concept.']","['ben', 'other', 'eng', 'eng', 'ben', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng']"
21,nutrition/test/89,41.67,0.95,0.2,0.94,0.91,0.89,3,3,3,"বৃদ্ধ বয়সীদের শীর্ষ পুষ্টি অবস্থা অর্জনের জন্য সুপারিশ করা হয়েছে যে তারা নিম্নলিখিত খাবার গুলো গ্রহণ করে:

(A): A high energy content diet.
(B): A high nutrient dense diet.
(C): A low energy content diet.
(D): A daily antioxidant supplement.",[],[],"বৃদ্ধ বয়সীদের শীর্ষ পুষ্টি অবস্থা অর্জনের জন্য সুপারিশ করা হয়েছে যে তারা নিম্নলিখিত খাবার গুলো গ্রহণ করে:

(A): উচ্চ কার্বোহাইড্রেট ও ঊর্জা সমৃদ্ধ খাদ্য।
(B): উচ্চ পুষ্টির ঘনত্ব সমৃদ্ধ খাদ্য।
(C): নিম্ন কার্বোহাইড্রেট ও ঊর্জা সমৃদ্ধ খাদ্য।
(D): দৈনিক এন্টিঅক্সিডেন্ট সাপ্লিমেন্ট।","In order to achieve optimal nutritional status it is recommended that older adults consume:

(A): A high energy content diet.
(B): A high nutrient dense diet.
(C): A low energy content diet.
(D): A daily antioxidant supplement.",B,"['বৃদ্ধ', 'বয়সীদের', 'শীর্ষ', 'পুষ্টি', 'অবস্থা', 'অর্জনের', 'জন্য', 'সুপারিশ', 'করা', 'হয়েছে', 'যে', 'তারা', 'নিম্নলিখিত', 'খাবার', 'গুলো', 'গ্রহণ', 'করে:', 'A', 'high', 'energy', 'content', 'diet.', 'A', 'high', 'nutrient', 'dense', 'diet.', 'A', 'low', 'energy', 'content', 'diet.', 'A', 'daily', 'antioxidant', 'supplement.']","['ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'ben', 'eng', 'eng', 'eng', 'eng', 'ben', 'eng', 'eng', 'eng', 'eng', 'ben', 'eng', 'eng', 'eng']"
22,high_school_psychology/test/316,44.44,0.98,0.53,0.85,0.89,0.76,3,3,3,"আইকনিক মেমোরি refers to -
(A): দৃষ্টি sensory registries
(B): গন্ধ sensory registries
(C): মাথা sensory registries
(D): স্বচ্ছ চিন্তা sensory registries",[],[],"আইকনিক মেমোরি নিম্নরূপ জ্ঞাত হল -
(A): দৃষ্টি মনোবিজ্ঞানী প্রতিষ্ঠান
(B): গন্ধ মনোবিজ্ঞানী প্রতিষ্ঠান
(C): মাথা মনোবিজ্ঞানী প্রতিষ্ঠান
(D): স্বচ্ছ চিন্তা মনোবিজ্ঞানী প্রতিষ্ঠান","Iconic memory refers to
(A): visual sensory registries
(B): olfactory sensory registries
(C): frontal sensory registries
(D): STM sensory registries",A,"['আইকনিক', 'মেমোরি', 'refers', 'to', '-', 'দৃষ্টি', 'sensory', 'registries', 'গন্ধ', 'sensory', 'registries', 'মাথা', 'sensory', 'registries', 'স্বচ্ছ', 'চিন্তা', 'sensory', 'registries']","['ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'ben', 'eng', 'eng', 'ben', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng']"
23,professional_psychology/test/604,42.42,0.96,0.24,0.84,0.85,0.76,3,3,2,"From a জুং সাদৃশ্য দৃষ্টিভঙ্গিতে, এর মধ্যে কোনটি সম্পর্কে ক্রিয়াশীল যেখানে contents of either the personal or collective unconscious are projected onto the analyst?
(A): Transference
(B): অ্যানিমা-আনিমাস conflict
(C): Fantasy
(D): প্রতিদানের প্রতিকল্পি symbols",[],[],"জুং সাদৃশ্য দৃষ্টিভঙ্গিতে, এর মধ্যে কোনটি সম্পর্কে ক্রিয়াশীল যেখানে ব্যক্তিগত বা সামাজিক অবস্থানের অজানা অংশগুলি বিশেষভাবে প্রকাশিত হচ্ছে তখন কোনটি সম্পন্ন হচ্ছে যখন এনালিস্টকে প্রোজেক্ট করা হয়?
(A): ট্রান্সফারেন্স
(B): অ্যানিমা-আনিমাস সংঘর্ষ
(C): ফ্যান্টাসি
(D): প্রতিদানের প্রতিকল্পি ছক","From a Jungian standpoint, which of the following phenomena is taking place when contents of either the personal or collective unconscious are projected onto the analyst
(A): Transference
(B): Anima-animus conflict
(C): Fantasy
(D): Exchange of symbols",A,"['From', 'a', 'জুং', 'সাদৃশ্য', 'দৃষ্টিভঙ্গিতে', ',', 'এর', 'মধ্যে', 'কোনটি', 'সম্পর্কে', 'ক্রিয়াশীল', 'যেখানে', 'contents', 'of', 'either', 'the', 'personal', 'or', 'collective', 'unconscious', 'are', 'projected', 'onto', 'the', 'analyst', '?', 'Transference', 'অ্যানিমা', '-', 'আনিমাস', 'conflict', 'Fantasy', 'প্রতিদানের', 'প্রতিকল্পি', 'symbols']","['eng', 'eng', 'ben', 'ben', 'ben', 'other', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'eng', 'ben', 'other', 'ben', 'eng', 'eng', 'ben', 'ben', 'eng']"
24,nutrition/test/196,33.33,0.8,0.38,0.99,0.93,0.92,3,3,3,"ওজন রক্ষণের জন্য কোনটি diet recommended হয়?

(A): Low protein এবং কম জিআই
(B): High protein এবং উচ্চ জিআই
(C): কম প্রোটিন এবং high GI
(D): উচ্চ প্রোটিন এবং low জিআই",[],[],"ওজন রক্ষণের জন্য কোনটি ডায়েট সুপারিশ করা হয়?

(A): কম প্রোটিন এবং কম জিআই
(B): উচ্চ প্রোটিন এবং উচ্চ জিআই
(C): কম প্রোটিন এবং উচ্চ জিআই
(D): উচ্চ প্রোটিন এবং কম জিআই","What type of diet is recommended for weight maintenance?

(A): Low protein and low GI
(B): High protein and high GI
(C): Low protein and high GI
(D): High protein and low GI",D,"['ওজন', 'রক্ষণের', 'জন্য', 'কোনটি', 'diet', 'recommended', 'হয়?', 'Low', 'protein', 'এবং', 'কম', 'জিআই', 'High', 'protein', 'এবং', 'উচ্চ', 'জিআই', 'কম', 'প্রোটিন', 'এবং', 'high', 'GI', 'উচ্চ', 'প্রোটিন', 'এবং', 'low', 'জিআই']","['ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'eng', 'ben']"
25,high_school_biology/test/63,50.0,1.0,0.3,0.89,0.89,0.83,3,2,2,"এই biome contains উদ্ভিদগুলির রেশমণ্ডল অক্ষপথকে অভাবের কারণে গভীর হতে পারে না due to the presence of a permafrost.
(A): মরুভূমি
(B): Tundra
(C): টাইগা
(D): Deciduous forests",[],[],"এই বায়ুমণ্ডলে স্থাপিত উদ্ভিদগুলির রেশমণ্ডল অক্ষপথকে অভাবের কারণে গভীর হতে পারে না।
(A): মরুভূমি
(B): তুন্ড্রা
(C): টাইগা
(D): হারী বনসমুহ","This biome contains plants whose roots cannot go deep due to the presence of a permafrost.
(A): Desert
(B): Tundra
(C): Taiga
(D): Deciduous forests",C,"['এই', 'biome', 'contains', 'উদ্ভিদগুলির', 'রেশমণ্ডল', 'অক্ষপথকে', 'অভাবের', 'কারণে', 'গভীর', 'হতে', 'পারে', 'না', 'due', 'to', 'the', 'presence', 'of', 'a', 'permafrost.', 'মরুভূমি', 'Tundra', 'টাইগা', 'Deciduous', 'forests']","['ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'eng', 'ben', 'eng', 'eng']"
26,philosophy/test/259,35.29,0.84,0.47,0.96,0.94,0.92,3,3,3,"অ্যাকুইনাসের দৃষ্টিতে, acts of prudence কেবলমাত্র নিম্নলিখিত বিষয়সমূহ সম্পর্কে:
(A): pleasure।
(B): desire।
(C): নৈতিক গুণ।
(D): piety।",[],[],"অ্যাকুইনাসের দৃষ্টিতে, বিবেচনামূলক ক্রিয়া কেবলমাত্র নিম্নলিখিত বিষয়সমূহ সম্পর্কে:
(A): সুখ।
(B): ইচ্ছা।
(C): নৈতিক গুণ।
(D): শ্রদ্ধা।","In Aquinas’s view, acts of prudence are solely about matters of:
(A): pleasure.
(B): desire.
(C): moral virtue.
(D): piety.",C,"['অ্যাকুইনাসের', 'দৃষ্টিতে', ',', 'acts', 'of', 'prudence', 'কেবলমাত্র', 'নিম্নলিখিত', 'বিষয়সমূহ', 'সম্পর্কে:', 'pleasure', '।', 'desire', '।', 'নৈতিক', 'গুণ।', 'piety', '।']","['ben', 'ben', 'other', 'eng', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'eng', 'ben', 'ben', 'ben', 'eng', 'ben']"
27,high_school_biology/test/253,38.18,0.89,0.31,0.91,0.92,0.85,3,2,2,"Hemoglobin হল একটি molecule যা binds to both ওক্সিজেন এবং কার্বন ডাইঅক্সাইড। একটি allosteric সম্পর্ক রয়েছে ওক্সিজেন এবং কার্বন ডাইঅক্সাইডের concentrations প্রসঙ্গে। Hemoglobin's affinity for ওক্সিজেনের জন্য
(A): decreases as blood pH decreases
(B): increases as এইচ+ এর পরিমাণ বাড়ানোর সাথে সাথে বাড়ে
(C): increases in ব্যায়ামকে করে আঁকা প্রতিষ্ঠানে বাড়ে
(D): decreases as কার্বন ডাইঅক্সাইডের পরিমাণ কমলে কমে যায়",[],[],"হেমোগ্লোবিন হল একটি মোলেকুল যা একসঙ্গে ওক্সিজেন এবং কার্বন ডাইঅক্সাইড এর সাথে জড়িয়ে থাকে। একটি আলোস্টেরিক সম্পর্ক রয়েছে ওক্সিজেন এবং কার্বন ডাইঅক্সাইডের প্রসঙ্গে। হেমোগ্লোবিনের ওক্সিজেনের জন্য আকর্ষণ ক্ষমতা
(A): মঞ্চনীয় এর ফেলে যাওয়ার সাথে সাথে কমে যায়
(B): এইচ+ এর পরিমাণ বাড়ানোর সাথে সাথে বাড়ে
(C): ব্যায়ামকে করে আঁকা প্রতিষ্ঠানে বাড়ে
(D): কার্বন ডাইঅক্সাইডের পরিমাণ কমলে কমে যায়","Hemoglobin is a molecule that binds to both O2 and CO2. There is an allosteric relationship between the concentrations of O2 and CO2. Hemoglobin's affinity for O2
(A): decreases as blood pH decreases
(B): increases as H+ concentration increases
(C): increases in exercising muscle tissue
(D): decreases as CO2 concentration decreases",A,"['Hemoglobin', 'হল', 'একটি', 'molecule', 'যা', 'binds', 'to', 'both', 'ওক্সিজেন', 'এবং', 'কার্বন', 'ডাইঅক্সাইড।', 'একটি', 'allosteric', 'সম্পর্ক', 'রয়েছে', 'ওক্সিজেন', 'এবং', 'কার্বন', 'ডাইঅক্সাইডের', 'concentrations', 'প্রসঙ্গে।', ""Hemoglobin's"", 'affinity', 'for', 'ওক্সিজেনের', 'জন্য', 'decreases', 'as', 'blood', 'pH', 'decreases', 'increases', 'as', 'এইচ+', 'এর', 'পরিমাণ', 'বাড়ানোর', 'সাথে', 'সাথে', 'বাড়ে', 'increases', 'in', 'ব্যায়ামকে', 'করে', 'আঁকা', 'প্রতিষ্ঠানে', 'বাড়ে', 'decreases', 'as', 'কার্বন', 'ডাইঅক্সাইডের', 'পরিমাণ', 'কমলে', 'কমে', 'যায়']","['eng', 'ben', 'ben', 'eng', 'ben', 'eng', 'eng', 'eng', 'ben', 'ben', 'ben', 'other', 'ben', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'eng', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben']"
28,formal_logic/test/67,28.17,0.68,0.39,0.96,0.92,0.89,3,3,3,"নিম্নলিখিত যুক্তিটির জন্য একটি পূর্ণ truth table গঠন করুন। তারপরে truth table টি ব্যবহার করে নির্ণয় করুন যে সিদ্ধান্তটি valid কিনা। যদি সিদ্ধান্তটি invalid হয়, তবে একটি বিকল্প চয়ন করুন যা একটি counterexample উপস্থাপন করে। (অন্যান্য counterexample হতে পারে) ~C ⊃ D
(A): Valid
(B): Invalid। Counterexample when C এবং D সত্য হয়
(C): Invalid। Counterexample when C সত্য এবং D মিথ্যা
(D): Invalid। Counterexample when D সত্য এবং C মিথ্যা",[],[],"নিম্নলিখিত যুক্তিটির জন্য একটি পূর্ণ সত্যতা টেবিল গঠন করুন। তারপরে সত্যতা টেবিলটি ব্যবহার করে নির্ণয় করুন যে সিদ্ধান্তটি বৈধ কিনা। যদি সিদ্ধান্তটি অবৈধ হয়, তবে একটি বিকল্প চয়ন করুন যা একটি কাউন্টারউপাদন উপস্থাপন করে। (অন্যান্য কাউন্টারউপাদন হতে পারে) C
(A): বৈধ
(B): অবৈধ। সত্য যখন সি এবং ডি সত্য হয়
(C): অবৈধ। সত্য যখন সি সত্য এবং ডি মিথ্যা
(D): অবৈধ। সত্য যখন ডি সত্য এবং সি মিথ্যা","Construct a complete truth table for the following argument. Then, using the truth table, determine whether the argument is valid or invalid. If the argument is invalid, choose an option which presents a counterexample. (There may be other counterexamples as well.)
~C ⊃ D
D ⊃ C / C
(A): Valid
(B): Invalid. Counterexample when C and D are true
(C): Invalid. Counterexample when C is true and D is false
(D): Invalid. Counterexample when D is true and C is false",A,"['নিম্নলিখিত', 'যুক্তিটির', 'জন্য', 'একটি', 'পূর্ণ', 'truth', 'table', 'গঠন', 'করুন।', 'তারপরে', 'truth', 'table', 'টি', 'ব্যবহার', 'করে', 'নির্ণয়', 'করুন', 'যে', 'সিদ্ধান্তটি', 'valid', 'কিনা।', 'যদি', 'সিদ্ধান্তটি', 'invalid', 'হয়', ',', 'তবে', 'একটি', 'বিকল্প', 'চয়ন', 'করুন', 'যা', 'একটি', 'counterexample', 'উপস্থাপন', 'করে।', '(অন্যান্য', 'counterexample', 'হতে', 'পারে)', '~', 'C', '⊃', 'D', 'Valid', 'Invalid', '।', 'Counterexample', 'when', 'C', 'এবং', 'D', 'সত্য', 'হয়', 'Invalid', '।', 'Counterexample', 'when', 'C', 'সত্য', 'এবং', 'D', 'মিথ্যা', 'Invalid', '।', 'Counterexample', 'when', 'D', 'সত্য', 'এবং', 'C', 'মিথ্যা']","['ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'ben', 'ben', 'eng', 'ben', 'other', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'ben', 'ben', 'eng', 'ben', 'ben', 'eng', 'ben', 'eng', 'ben', 'eng', 'eng', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben']"
29,computer_security/test/98,26.92,0.65,0.36,0.91,0.94,0.87,3,3,2,"The ______________-গুলি আপনার মোবাইল ফোন নম্বর থেকে text messages পাঠানো দিয়ে আপনাকে টাকা ব্যয় করতে পারে।
(A): IM - Trojans
(B): Backdoor ট্রোজান
(C): SMS ট্রোজান
(D): Ransom ট্রোজান",[],[],"______________-গুলি আপনার মোবাইল ফোন নম্বর থেকে টেক্সট মেসেজ পাঠানো দিয়ে আপনাকে টাকা ব্যয় করতে পারে।
(A): IM - ট্রোজান
(B): ব্যাকডোর ট্রোজান
(C): এসএমএস ট্রোজান
(D): র্যানসম ট্রোজান","The ______________ can cost you money, by sending text messages from your mobile phone numbers.
(A): IM – Trojans
(B): Backdoor Trojans
(C): SMS Trojan
(D): Ransom Trojan",C,"['The', '______________-', 'গুলি', 'আপনার', 'মোবাইল', 'ফোন', 'নম্বর', 'থেকে', 'text', 'messages', 'পাঠানো', 'দিয়ে', 'আপনাকে', 'টাকা', 'ব্যয়', 'করতে', 'পারে।', 'IM', '-', 'Trojans', 'Backdoor', 'ট্রোজান', 'SMS', 'ট্রোজান', 'Ransom', 'ট্রোজান']","['eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'ben', 'eng', 'ben', 'eng', 'ben']"
30,high_school_biology/test/142,42.86,0.96,0.22,0.97,0.9,0.88,3,2,2,"একটি আলুর মত একটি টুকরো সুদৃঢ় পানির বিকারে ফেলা হয়। নিচের কোনটি প্রথম শর্তটি বর্ননা করে?
(A): The water potential of the শুদ্ধ পানি is negative.
(B): The water potential of the শুদ্ধ পানি is positive.
(C): আলুর জলসম্পদ is positive.
(D): আলুর জলসম্পদ is negative.",[],[],"একটি আলুর মত একটি টুকরো সুদৃঢ় পানির বিকারে ফেলা হয়। নিচের কোনটি প্রথম শর্তটি বর্ননা করে?
(A): শুদ্ধ পানির জলসম্পদ ঋণাত্মক।
(B): শুদ্ধ পানির জলসম্পদ ধনাত্মক।
(C): আলুর জলসম্পদ ধনাত্মক।
(D): আলুর জলসম্পদ ঋণাত্মক।","A piece of potato is dropped into a beaker of pure water. Which of the following describes the initial condition when the potato enters the water?
(A): The water potential of the pure water is negative.
(B): The water potential of the pure water is positive.
(C): The water potential of the potato is positive.
(D): The water potential of the potato is negative.",D,"['একটি', 'আলুর', 'মত', 'একটি', 'টুকরো', 'সুদৃঢ়', 'পানির', 'বিকারে', 'ফেলা', 'হয়।', 'নিচের', 'কোনটি', 'প্রথম', 'শর্তটি', 'বর্ননা', 'করে?', 'The', 'water', 'potential', 'of', 'the', 'শুদ্ধ', 'পানি', 'is', 'negative.', 'The', 'water', 'potential', 'of', 'the', 'শুদ্ধ', 'পানি', 'is', 'positive.', 'আলুর', 'জলসম্পদ', 'is', 'positive.', 'আলুর', 'জলসম্পদ', 'is', 'negative.']","['ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng', 'ben', 'ben', 'eng', 'eng']"
